date,category,search_volume,revenue,click_through_rate,conversion_rate,day_of_week,month,quarter
2025-03-11,Beauty,94,33.33,0.0903,0.0849,1,3,1
2025-03-11,Books,701,318.22,0.16321428571428573,0.089,1,3,1
2025-03-11,Electronics,91,5.44,0.1199,0.0204,1,3,1
2025-03-11,Home,413,126.37,0.140225,0.07385,1,3,1
2025-03-11,Sports,331,177.14,0.15366666666666665,0.07693333333333334,1,3,1
2025-03-12,Beauty,418,90.94,0.153675,0.054025000000000004,2,3,1
2025-03-12,Clothing,187,84.02000000000001,0.11955,0.1001,2,3,1
2025-03-12,Electronics,209,59.3,0.1614,0.07654999999999999,2,3,1
2025-03-12,Home,306,91.84,0.14423333333333332,0.0531,2,3,1
2025-03-12,Sports,98,21.86,0.1205,0.0807,2,3,1
2025-03-12,Toys,94,67.42,0.1192,0.1682,2,3,1
2025-03-13,Beauty,397,194.49,0.15195,0.0784,3,3,1
2025-03-13,Books,322,101.1,0.14556666666666665,0.08663333333333334,3,3,1
2025-03-13,Clothing,93,67.58,0.149,0.1319,3,3,1
2025-03-13,Electronics,107,69.03,0.1577,0.092,3,3,1
2025-03-13,Home,213,85.38,0.19,0.06445000000000001,3,3,1
2025-03-13,Sports,92,29.63,0.1183,0.0926,3,3,1
2025-03-13,Toys,523,203.32999999999998,0.15892,0.06612,3,3,1
2025-03-14,Beauty,110,23.5,0.1588,0.0613,4,3,1
2025-03-14,Books,187,137.69,0.21655000000000002,0.08729999999999999,4,3,1
2025-03-14,Clothing,222,98.88,0.1121,0.06035,4,3,1
2025-03-14,Electronics,222,64.25,0.17855,0.09605,4,3,1
2025-03-14,Home,211,141.05,0.17845,0.12415,4,3,1
2025-03-14,Sports,472,133.19,0.15802,0.07678,4,3,1
2025-03-14,Toys,201,113.58,0.15845,0.0639,4,3,1
2025-03-15,Beauty,404,127.12,0.15086666666666668,0.07216666666666667,5,3,1
2025-03-15,Books,533,210.29,0.136875,0.06722500000000001,5,3,1
2025-03-15,Clothing,357,122.22,0.14593333333333333,0.06246666666666667,5,3,1
2025-03-15,Electronics,355,128.69,0.10276666666666667,0.0808,5,3,1
2025-03-15,Home,148,89.15,0.1668,0.092,5,3,1
2025-03-15,Sports,270,63.849999999999994,0.1396,0.05655,5,3,1
2025-03-15,Toys,117,20.71,0.0387,0.0856,5,3,1
2025-03-16,Beauty,130,112.26,0.1463,0.0931,6,3,1
2025-03-16,Books,529,175.32,0.158775,0.07615,6,3,1
2025-03-16,Clothing,667,328.3,0.16054,0.06799999999999999,6,3,1
2025-03-16,Electronics,252,90.25,0.13995,0.07295,6,3,1
2025-03-16,Home,384,154.70999999999998,0.16406666666666667,0.06363333333333333,6,3,1
2025-03-16,Sports,257,264.75,0.1631,0.10865,6,3,1
2025-03-16,Toys,259,204.61,0.11905,0.10975,6,3,1
2025-03-17,Beauty,86,29.18,0.2037,0.0619,0,3,1
2025-03-17,Books,196,106.91,0.2389,0.09445,0,3,1
2025-03-17,Clothing,300,151.29,0.16036666666666669,0.0968,0,3,1
2025-03-17,Home,205,189.33,0.14565,0.1051,0,3,1
2025-03-17,Sports,92,34.19,0.2388,0.0597,0,3,1
2025-03-17,Toys,287,111.50999999999999,0.20176666666666665,0.07713333333333333,0,3,1
2025-03-18,Books,96,37.81,0.1728,0.0849,1,3,1
2025-03-18,Clothing,98,76.76,0.1298,0.1049,1,3,1
2025-03-18,Electronics,179,27.77,0.1291,0.050100000000000006,1,3,1
2025-03-18,Home,104,41.41,0.2125,0.0947,1,3,1
2025-03-18,Sports,285,157.07999999999998,0.15176666666666666,0.08360000000000001,1,3,1
2025-03-18,Toys,183,36.010000000000005,0.1248,0.0369,1,3,1
2025-03-19,Beauty,208,165.17000000000002,0.1816,0.05565,2,3,1
2025-03-19,Books,398,147.79,0.1522,0.0668,2,3,1
2025-03-19,Clothing,199,200.94,0.18445,0.08455,2,3,1
2025-03-19,Electronics,318,134.47,0.16163333333333332,0.09400000000000001,2,3,1
2025-03-19,Home,297,112.33,0.1305,0.0775,2,3,1
2025-03-19,Sports,292,58.61000000000001,0.12876666666666667,0.0484,2,3,1
2025-03-19,Toys,97,62.74,0.1964,0.098,2,3,1
2025-03-20,Books,214,194.38,0.17145,0.08125,3,3,1
2025-03-20,Electronics,204,146.65,0.16375,0.10305,3,3,1
2025-03-20,Sports,244,132.67000000000002,0.19309999999999997,0.076,3,3,1
2025-03-20,Toys,86,79.64,0.2205,0.1129,3,3,1
2025-03-21,Beauty,529,143.01999999999998,0.12854000000000002,0.09724,4,3,1
2025-03-21,Books,601,245.77,0.14445,0.08323333333333334,4,3,1
2025-03-21,Clothing,86,13.52,0.1665,0.0437,4,3,1
2025-03-21,Electronics,200,66.65,0.11915,0.05325,4,3,1
2025-03-21,Home,111,18.06,0.2107,0.0713,4,3,1
2025-03-21,Sports,171,50.290000000000006,0.14405,0.0752,4,3,1
2025-03-21,Toys,123,37.41,0.0875,0.1203,4,3,1
2025-03-22,Beauty,521,347.27,0.128475,0.102125,5,3,1
2025-03-22,Books,245,43.46,0.1311,0.0886,5,3,1
2025-03-22,Clothing,413,116.34,0.10049999999999999,0.0656,5,3,1
2025-03-22,Electronics,400,220.62,0.1455,0.0664,5,3,1
2025-03-22,Home,266,175.14999999999998,0.20629999999999998,0.09705,5,3,1
2025-03-22,Sports,399,121.34,0.14556666666666665,0.07836666666666667,5,3,1
2025-03-22,Toys,389,174.95,0.21703333333333333,0.08746666666666668,5,3,1
2025-03-23,Beauty,154,25.4,0.1913,0.0282,6,3,1
2025-03-23,Books,115,38.91,0.2086,0.0949,6,3,1
2025-03-23,Clothing,928,356.9,0.17250000000000001,0.09171428571428572,6,3,1
2025-03-23,Electronics,132,142.87,0.1578,0.1032,6,3,1
2025-03-23,Home,245,84.16000000000001,0.15155000000000002,0.09090000000000001,6,3,1
2025-03-23,Sports,374,196.95,0.15663333333333332,0.07903333333333333,6,3,1
2025-03-23,Toys,247,58.66,0.1008,0.0883,6,3,1
2025-03-24,Beauty,217,49.81,0.15255000000000002,0.07615,0,3,1
2025-03-24,Clothing,288,184.56,0.11996666666666667,0.10859999999999999,0,3,1
2025-03-24,Electronics,280,125.13,0.08993333333333332,0.10176666666666667,0,3,1
2025-03-24,Toys,192,52.55,0.16465000000000002,0.0848,0,3,1
2025-03-25,Beauty,286,105.85,0.12046666666666667,0.053799999999999994,1,3,1
2025-03-25,Books,198,99.38999999999999,0.19895,0.1064,1,3,1
2025-03-25,Clothing,99,29.91,0.1357,0.0698,1,3,1
2025-03-25,Electronics,331,277.94,0.16903333333333334,0.11486666666666667,1,3,1
2025-03-25,Home,303,141.86,0.12383333333333334,0.07540000000000001,1,3,1
2025-03-25,Sports,103,12.21,0.1221,0.0658,1,3,1
2025-03-25,Toys,402,120.32,0.118975,0.08637500000000001,1,3,1
2025-03-26,Beauty,274,110.91,0.1346,0.08650000000000001,2,3,1
2025-03-26,Books,218,113.77000000000001,0.16735,0.0797,2,3,1
2025-03-26,Clothing,413,125.92,0.150775,0.040525,2,3,1
2025-03-26,Electronics,283,152.73000000000002,0.0983,0.08960000000000001,2,3,1
2025-03-26,Home,300,149.82999999999998,0.17396666666666669,0.06186666666666666,2,3,1
2025-03-26,Sports,206,37.13,0.12065000000000001,0.04755,2,3,1
2025-03-27,Books,109,19.68,0.1347,0.0708,3,3,1
2025-03-27,Clothing,193,15.959999999999999,0.1436,0.03535,3,3,1
2025-03-27,Electronics,384,287.77,0.155125,0.11435000000000001,3,3,1
2025-03-27,Sports,296,195.64,0.14896666666666666,0.10496666666666667,3,3,1
2025-03-27,Toys,451,226.08,0.17148000000000002,0.08706,3,3,1
2025-03-28,Beauty,308,195.17,0.16006666666666666,0.09343333333333333,4,3,1
2025-03-28,Books,306,79.31,0.11163333333333332,0.06760000000000001,4,3,1
2025-03-28,Clothing,283,161.78,0.1569,0.0727,4,3,1
2025-03-28,Home,111,26.89,0.094,0.083,4,3,1
2025-03-28,Sports,200,91.11,0.1373,0.06065,4,3,1
2025-03-28,Toys,209,93.75999999999999,0.17625000000000002,0.1007,4,3,1
2025-03-29,Beauty,118,18.69,0.1159,0.0467,5,3,1
2025-03-29,Books,238,226.12,0.19155,0.0927,5,3,1
2025-03-29,Clothing,257,80.25,0.08975,0.07239999999999999,5,3,1
2025-03-29,Electronics,141,100.76,0.0947,0.1281,5,3,1
2025-03-29,Home,111,96.66,0.1455,0.1233,5,3,1
2025-03-29,Toys,563,306.88,0.1528,0.08965000000000001,5,3,1
2025-03-30,Beauty,420,70.28,0.0813,0.11303333333333333,6,3,1
2025-03-30,Books,299,131.62,0.12785000000000002,0.07730000000000001,6,3,1
2025-03-30,Clothing,370,198.98000000000002,0.12996666666666667,0.06963333333333334,6,3,1
2025-03-30,Electronics,277,57.69,0.11315,0.07975,6,3,1
2025-03-30,Home,482,180.92,0.10385,0.07635,6,3,1
2025-03-30,Toys,127,34.81,0.1282,0.0786,6,3,1
2025-03-31,Beauty,192,138.22,0.11305,0.10075,0,3,1
2025-03-31,Books,379,198.12,0.142375,0.07869999999999999,0,3,1
2025-03-31,Clothing,219,47.08,0.19315,0.0312,0,3,1
2025-03-31,Electronics,120,59.78,0.0916,0.1073,0,3,1
2025-03-31,Home,201,49.97,0.1663,0.06625,0,3,1
2025-03-31,Sports,94,63.86,0.1787,0.0856,0,3,1
2025-03-31,Toys,107,118.87,0.2387,0.0907,0,3,1
2025-04-01,Beauty,209,75.32,0.13755,0.06080000000000001,1,4,2
2025-04-01,Clothing,90,12.05,0.0311,0.1241,1,4,2
2025-04-01,Electronics,87,10.85,0.1238,0.0455,1,4,2
2025-04-01,Home,94,75.64,0.1558,0.1335,1,4,2
2025-04-01,Sports,212,43.940000000000005,0.1261,0.051250000000000004,1,4,2
2025-04-01,Toys,110,6.63,0.0588,0.0209,1,4,2
2025-04-02,Beauty,213,35.22,0.1288,0.0737,2,4,2
2025-04-02,Books,102,95.83,0.1374,0.1193,2,4,2
2025-04-02,Electronics,183,99.14999999999999,0.1576,0.09759999999999999,2,4,2
2025-04-02,Home,117,27.84,0.0732,0.1256,2,4,2
2025-04-02,Sports,314,107.59,0.12663333333333335,0.0783,2,4,2
2025-04-02,Toys,181,182.48,0.19645,0.1097,2,4,2
2025-04-03,Beauty,312,88.67,0.1236,0.07123333333333333,3,4,2
2025-04-03,Books,195,68.22,0.1449,0.05714999999999999,3,4,2
2025-04-03,Clothing,113,135.63,0.2166,0.132,3,4,2
2025-04-03,Electronics,296,198.32,0.15773333333333334,0.07943333333333334,3,4,2
2025-04-03,Home,217,53.65,0.11754999999999999,0.0795,3,4,2
2025-04-03,Sports,112,17.8,0.1042,0.0781,3,4,2
2025-04-03,Toys,210,83.49000000000001,0.1499,0.0987,3,4,2
2025-04-04,Beauty,95,134.07,0.2251,0.1111,4,4,2
2025-04-04,Books,304,116.84,0.1388,0.08679999999999999,4,4,2
2025-04-04,Clothing,302,140.57999999999998,0.14543333333333333,0.08433333333333333,4,4,2
2025-04-04,Electronics,303,58.370000000000005,0.13093333333333332,0.05836666666666666,4,4,2
2025-04-04,Home,268,107.33,0.1656,0.07476666666666666,4,4,2
2025-04-04,Sports,167,116.81,0.1449,0.13025,4,4,2
2025-04-04,Toys,479,117.14,0.15611999999999998,0.06766,4,4,2
2025-04-05,Beauty,378,276.58,0.17900000000000002,0.0702,5,4,2
2025-04-05,Books,563,155.61,0.16945,0.062,5,4,2
2025-04-05,Clothing,150,30.25,0.1412,0.0363,5,4,2
2025-04-05,Electronics,118,103.48,0.2255,0.075,5,4,2
2025-04-05,Home,492,158.53,0.1535,0.09570000000000001,5,4,2
2025-04-05,Sports,251,75.37,0.21300000000000002,0.0396,5,4,2
2025-04-05,Toys,250,87.62,0.1162,0.07980000000000001,5,4,2
2025-04-06,Beauty,372,180.48000000000002,0.1563,0.07693333333333334,6,4,2
2025-04-06,Books,354,283.22,0.1726,0.08209999999999999,6,4,2
2025-04-06,Clothing,377,135.35,0.17603333333333335,0.0671,6,4,2
2025-04-06,Electronics,272,175.79000000000002,0.19845000000000002,0.08665,6,4,2
2025-04-06,Home,235,149.29,0.147,0.10300000000000001,6,4,2
2025-04-06,Sports,133,4.88,0.1218,0.0102,6,4,2
2025-04-06,Toys,256,64.8,0.16865000000000002,0.045700000000000005,6,4,2
2025-04-07,Beauty,203,105.66,0.2006,0.0659,0,4,2
2025-04-07,Clothing,185,86.99000000000001,0.08940000000000001,0.07200000000000001,0,4,2
2025-04-07,Home,510,271.98,0.16534,0.08066,0,4,2
2025-04-07,Sports,300,122.2,0.17646666666666666,0.0947,0,4,2
2025-04-07,Toys,195,63.86,0.1226,0.0943,0,4,2
2025-04-08,Beauty,479,187.76,0.14582,0.08005999999999999,1,4,2
2025-04-08,Books,188,35.480000000000004,0.12275,0.1061,1,4,2
2025-04-08,Clothing,197,159.7,0.17980000000000002,0.09665,1,4,2
2025-04-08,Home,416,86.09,0.085175,0.078475,1,4,2
2025-04-08,Sports,311,114.17,0.1393,0.08423333333333334,1,4,2
2025-04-08,Toys,100,25.5,0.1804,0.065,1,4,2
2025-04-09,Beauty,92,46.98,0.1722,0.0841,2,4,2
2025-04-09,Books,180,88.3,0.15365,0.0796,2,4,2
2025-04-09,Clothing,211,53.03,0.0861,0.09765,2,4,2
2025-04-09,Home,284,63.31,0.1571,0.062433333333333334,2,4,2
2025-04-09,Sports,308,162.72,0.12523333333333334,0.08993333333333332,2,4,2
2025-04-09,Toys,94,43.49,0.1567,0.0613,2,4,2
2025-04-10,Beauty,222,79.09,0.1936,0.08395,3,4,2
2025-04-10,Books,201,44.0,0.08965000000000001,0.0817,3,4,2
2025-04-10,Clothing,103,25.52,0.2326,0.0617,3,4,2
2025-04-10,Electronics,196,142.84,0.1481,0.1149,3,4,2
2025-04-10,Sports,108,14.52,0.1142,0.0334,3,4,2
2025-04-10,Toys,379,165.65,0.135475,0.084425,3,4,2
2025-04-11,Beauty,295,339.53999999999996,0.25156666666666666,0.0843,4,4,2
2025-04-11,Books,92,37.91,0.1886,0.0806,4,4,2
2025-04-11,Clothing,92,58.73,0.1655,0.0964,4,4,2
2025-04-11,Electronics,109,151.17,0.2161,0.1337,4,4,2
2025-04-11,Home,109,43.33,0.1485,0.0804,4,4,2
2025-04-11,Sports,215,47.82,0.07685,0.1355,4,4,2
2025-04-11,Toys,398,139.51,0.12764999999999999,0.072225,4,4,2
2025-04-12,Beauty,405,165.67000000000002,0.1545,0.09906666666666668,5,4,2
2025-04-12,Books,250,165.54999999999998,0.1436,0.1065,5,4,2
2025-04-12,Clothing,111,20.28,0.1294,0.0966,5,4,2
2025-04-12,Electronics,133,41.53,0.0968,0.106,5,4,2
2025-04-12,Home,148,47.61,0.1535,0.0997,5,4,2
2025-04-12,Sports,383,131.47,0.1092,0.0603,5,4,2
2025-04-12,Toys,114,24.27,0.114,0.0684,5,4,2
2025-04-13,Beauty,232,103.71,0.1734,0.06684999999999999,6,4,2
2025-04-13,Books,384,251.68,0.17086666666666664,0.09296666666666666,6,4,2
2025-04-13,Clothing,522,255.32,0.160925,0.10627500000000001,6,4,2
2025-04-13,Electronics,427,99.46000000000001,0.1198,0.04966666666666667,6,4,2
2025-04-13,Home,271,95.66,0.14350000000000002,0.076,6,4,2
2025-04-13,Toys,234,49.65,0.10955,0.058300000000000005,6,4,2
2025-04-14,Beauty,105,74.6,0.243,0.0857,0,4,2
2025-04-14,Clothing,101,20.82,0.0794,0.0577,0,4,2
2025-04-14,Electronics,116,38.53,0.1166,0.0642,0,4,2
2025-04-14,Home,95,29.03,0.1119,0.1111,0,4,2
2025-04-14,Sports,286,116.63999999999999,0.14966666666666667,0.054299999999999994,0,4,2
2025-04-14,Toys,305,298.53,0.1721,0.0892,0,4,2
2025-04-15,Beauty,198,117.63,0.19245,0.06595000000000001,1,4,2
2025-04-15,Clothing,284,224.98000000000002,0.17813333333333334,0.09183333333333332,1,4,2
2025-04-15,Electronics,187,42.8,0.12764999999999999,0.10445000000000002,1,4,2
2025-04-15,Home,305,112.98,0.1421,0.07906666666666666,1,4,2
2025-04-15,Sports,192,100.15,0.22060000000000002,0.07089999999999999,1,4,2
2025-04-15,Toys,191,69.35,0.12935000000000002,0.10729999999999999,1,4,2
2025-04-16,Books,108,16.37,0.149,0.0537,2,4,2
2025-04-16,Clothing,320,107.47,0.1171,0.09363333333333333,2,4,2
2025-04-16,Home,203,40.22,0.1124,0.06655,2,4,2
2025-04-16,Sports,477,451.72,0.15278,0.09226,2,4,2
2025-04-16,Toys,295,79.73,0.12436666666666667,0.0593,2,4,2
2025-04-17,Beauty,106,31.62,0.1641,0.0721,3,4,2
2025-04-17,Books,97,23.93,0.1979,0.0715,3,4,2
2025-04-17,Clothing,94,7.11,0.0945,0.0888,3,4,2
2025-04-17,Home,577,244.36,0.1146,0.07781666666666666,3,4,2
2025-04-17,Sports,181,158.70999999999998,0.23175,0.07835,3,4,2
2025-04-17,Toys,287,153.81,0.14726666666666668,0.08336666666666666,3,4,2
2025-04-18,Beauty,108,107.1,0.1908,0.1191,4,4,2
2025-04-18,Books,180,114.66999999999999,0.2071,0.05935,4,4,2
2025-04-18,Clothing,307,107.37,0.09986666666666666,0.08839999999999999,4,4,2
2025-04-18,Electronics,89,43.3,0.1415,0.0836,4,4,2
2025-04-18,Home,382,106.86,0.101325,0.0753,4,4,2
2025-04-18,Sports,296,49.02,0.0742,0.058699999999999995,4,4,2
2025-04-18,Toys,390,131.79,0.13295,0.091925,4,4,2
2025-04-19,Beauty,404,148.88,0.14543333333333333,0.059566666666666664,5,4,2
2025-04-19,Books,123,43.4,0.1181,0.1126,5,4,2
2025-04-19,Clothing,365,81.43,0.17593333333333336,0.052,5,4,2
2025-04-19,Electronics,504,191.18,0.0916,0.069375,5,4,2
2025-04-19,Home,137,76.63,0.1371,0.0822,5,4,2
2025-04-19,Sports,388,197.61,0.13586666666666666,0.08850000000000001,5,4,2
2025-04-19,Toys,713,241.14999999999998,0.14302,0.07194,5,4,2
2025-04-20,Beauty,274,295.13,0.18730000000000002,0.0917,6,4,2
2025-04-20,Books,254,221.65,0.24220000000000003,0.10880000000000001,6,4,2
2025-04-20,Clothing,130,77.82,0.2488,0.1168,6,4,2
2025-04-20,Electronics,118,17.89,0.139,0.027,6,4,2
2025-04-20,Home,243,100.41,0.15775,0.08425,6,4,2
2025-04-20,Sports,227,104.32,0.13475,0.08885,6,4,2
2025-04-20,Toys,126,63.95,0.1396,0.0593,6,4,2
2025-04-21,Beauty,192,29.18,0.16315000000000002,0.045,0,4,2
2025-04-21,Books,267,212.55,0.14033333333333334,0.11280000000000001,0,4,2
2025-04-21,Clothing,219,177.95,0.1982,0.08915000000000001,0,4,2
2025-04-21,Electronics,309,85.88,0.13426666666666667,0.07786666666666667,0,4,2
2025-04-21,Home,198,58.29,0.1039,0.07895,0,4,2
2025-04-21,Sports,408,273.95,0.17372500000000002,0.10075,0,4,2
2025-04-21,Toys,202,56.7,0.1071,0.09780000000000001,0,4,2
2025-04-22,Beauty,413,313.69,0.15205000000000002,0.101175,1,4,2
2025-04-22,Books,217,50.599999999999994,0.0947,0.07615,1,4,2
2025-04-22,Clothing,106,75.88,0.1952,0.0644,1,4,2
2025-04-22,Electronics,89,15.3,0.1424,0.0861,1,4,2
2025-04-22,Home,92,33.27,0.132,0.1105,1,4,2
2025-04-22,Sports,201,94.00999999999999,0.17459999999999998,0.09054999999999999,1,4,2
2025-04-22,Toys,120,43.12,0.1255,0.089,1,4,2
2025-04-23,Beauty,105,22.49,0.1436,0.0691,2,4,2
2025-04-23,Books,190,74.09,0.12465000000000001,0.10089999999999999,2,4,2
2025-04-23,Clothing,88,5.77,0.1848,0.0204,2,4,2
2025-04-23,Electronics,92,37.75,0.1897,0.0825,2,4,2
2025-04-23,Home,98,174.82,0.2067,0.0649,2,4,2
2025-04-23,Sports,327,110.49000000000001,0.12666666666666668,0.09570000000000001,2,4,2
2025-04-23,Toys,488,175.75,0.16277999999999998,0.08188,2,4,2
2025-04-24,Beauty,492,141.8,0.14742,0.07616,3,4,2
2025-04-24,Books,104,79.15,0.1408,0.0941,3,4,2
2025-04-24,Clothing,65,12.96,0.1975,0.0792,3,4,2
2025-04-24,Electronics,85,87.74,0.2377,0.1207,3,4,2
2025-04-24,Home,110,11.81,0.0686,0.1118,3,4,2
2025-04-24,Sports,91,5.04,0.0396,0.1059,3,4,2
2025-04-24,Toys,288,113.11999999999999,0.18416666666666667,0.0622,3,4,2
2025-04-25,Books,203,104.4,0.1362,0.1018,4,4,2
2025-04-25,Electronics,401,268.53,0.17445,0.091325,4,4,2
2025-04-25,Sports,194,86.44,0.16615,0.11845,4,4,2
2025-04-25,Toys,108,43.3,0.1658,0.0856,4,4,2
2025-04-26,Beauty,140,37.0,0.1867,0.0479,5,4,2
2025-04-26,Books,528,267.23,0.1929,0.086375,5,4,2
2025-04-26,Clothing,141,66.16,0.1512,0.1382,5,4,2
2025-04-26,Electronics,248,37.08,0.16859999999999997,0.04305,5,4,2
2025-04-26,Home,135,109.12,0.2008,0.1286,5,4,2
2025-04-26,Sports,409,237.3,0.1597,0.07179999999999999,5,4,2
2025-04-26,Toys,1208,249.97,0.11404444444444445,0.06153333333333334,5,4,2
2025-04-27,Beauty,524,463.87,0.136475,0.100025,6,4,2
2025-04-27,Books,555,194.64,0.1242,0.089775,6,4,2
2025-04-27,Clothing,242,96.81,0.1032,0.0551,6,4,2
2025-04-27,Electronics,263,34.379999999999995,0.1139,0.042300000000000004,6,4,2
2025-04-27,Home,375,147.82999999999998,0.12263333333333333,0.10556666666666666,6,4,2
2025-04-27,Sports,251,31.39,0.11955,0.032850000000000004,6,4,2
2025-04-27,Toys,264,98.28999999999999,0.192,0.09920000000000001,6,4,2
2025-04-28,Beauty,311,134.41,0.17413333333333333,0.06436666666666667,0,4,2
2025-04-28,Clothing,209,61.06999999999999,0.1785,0.0626,0,4,2
2025-04-28,Electronics,98,17.15,0.1464,0.0247,0,4,2
2025-04-28,Home,413,234.07,0.13117499999999999,0.1034,0,4,2
2025-04-29,Beauty,302,54.67,0.1664,0.044066666666666664,1,4,2
2025-04-29,Books,193,63.73,0.16635,0.0744,1,4,2
2025-04-29,Clothing,305,278.87,0.22740000000000002,0.09196666666666668,1,4,2
2025-04-29,Electronics,403,126.72,0.15562499999999999,0.10437500000000001,1,4,2
2025-04-29,Home,346,262.31,0.2068333333333333,0.08886666666666666,1,4,2
2025-04-29,Sports,399,203.7,0.15725,0.0988,1,4,2
2025-04-29,Toys,91,43.61,0.1411,0.0754,1,4,2
2025-04-30,Books,108,77.83,0.2079,0.0695,2,4,2
2025-04-30,Clothing,200,45.2,0.14934999999999998,0.07145,2,4,2
2025-04-30,Electronics,395,126.61,0.16425,0.05545,2,4,2
2025-04-30,Home,104,37.54,0.1486,0.1159,2,4,2
2025-04-30,Sports,209,208.13,0.165,0.0871,2,4,2
2025-04-30,Toys,82,23.26,0.1576,0.0741,2,4,2
2025-05-01,Beauty,198,100.24,0.16025,0.06075,3,5,2
2025-05-01,Books,301,71.58,0.15376666666666666,0.09246666666666666,3,5,2
2025-05-01,Clothing,395,206.04,0.143125,0.0896,3,5,2
2025-05-01,Electronics,311,154.17,0.1346,0.08763333333333334,3,5,2
2025-05-01,Home,294,117.58000000000001,0.1868,0.09196666666666665,3,5,2
2025-05-01,Sports,209,72.47,0.138,0.0801,3,5,2
2025-05-01,Toys,497,204.59,0.13994,0.07705999999999999,3,5,2
2025-05-02,Beauty,499,124.80000000000001,0.12496,0.089,4,5,2
2025-05-02,Books,319,147.06,0.16193333333333335,0.05683333333333334,4,5,2
2025-05-02,Clothing,208,57.14,0.14405,0.0662,4,5,2
2025-05-02,Electronics,106,54.61,0.1249,0.102,4,5,2
2025-05-02,Home,287,112.72999999999999,0.20376666666666665,0.0768,4,5,2
2025-05-02,Toys,767,278.28000000000003,0.1363285714285714,0.08281428571428572,4,5,2
2025-05-03,Beauty,231,54.9,0.1955,0.07705,5,5,2
2025-05-03,Books,369,43.660000000000004,0.12053333333333334,0.04576666666666666,5,5,2
2025-05-03,Clothing,273,60.239999999999995,0.16925,0.06575,5,5,2
2025-05-03,Electronics,144,36.68,0.0924,0.1014,5,5,2
2025-05-03,Home,115,57.5,0.126,0.1014,5,5,2
2025-05-03,Sports,239,163.8,0.1547,0.1111,5,5,2
2025-05-03,Toys,356,132.39999999999998,0.13333333333333333,0.06886666666666667,5,5,2
2025-05-04,Beauty,418,334.45,0.15923333333333334,0.09646666666666666,6,5,2
2025-05-04,Books,145,97.7,0.1576,0.0558,6,5,2
2025-05-04,Home,498,253.28,0.134025,0.099025,6,5,2
2025-05-04,Sports,407,93.96000000000001,0.11913333333333333,0.06406666666666666,6,5,2
2025-05-04,Toys,244,216.49,0.21184999999999998,0.0996,6,5,2
2025-05-05,Books,310,232.78,0.16563333333333333,0.0959,0,5,2
2025-05-05,Clothing,203,52.12,0.1181,0.05635,0,5,2
2025-05-05,Electronics,206,8.11,0.11165,0.02765,0,5,2
2025-05-05,Home,206,42.78,0.14634999999999998,0.05445,0,5,2
2025-05-05,Toys,86,67.47,0.2128,0.1141,0,5,2
2025-05-06,Beauty,183,119.99,0.12935000000000002,0.0967,1,5,2
2025-05-06,Clothing,99,5.11,0.1626,0.0242,1,5,2
2025-05-06,Electronics,190,99.62,0.18180000000000002,0.0693,1,5,2
2025-05-06,Home,316,167.72,0.13976666666666668,0.1037,1,5,2
2025-05-06,Sports,97,46.11,0.155,0.0812,1,5,2
2025-05-06,Toys,309,98.09,0.14533333333333334,0.09306666666666667,1,5,2
2025-05-07,Beauty,325,70.91,0.1373,0.076,2,5,2
2025-05-07,Books,282,135.07,0.18306666666666663,0.0978,2,5,2
2025-05-07,Clothing,285,99.94,0.1493,0.05043333333333333,2,5,2
2025-05-07,Electronics,195,126.63,0.1419,0.08365,2,5,2
2025-05-07,Home,290,122.75999999999999,0.13786666666666667,0.15036666666666668,2,5,2
2025-05-07,Sports,184,192.51,0.19424999999999998,0.09425,2,5,2
2025-05-07,Toys,287,124.36,0.11306666666666666,0.09970000000000001,2,5,2
2025-05-08,Beauty,107,53.36,0.1934,0.1058,3,5,2
2025-05-08,Books,189,75.50999999999999,0.17909999999999998,0.0786,3,5,2
2025-05-08,Clothing,99,13.99,0.0732,0.0762,3,5,2
2025-05-08,Electronics,100,22.88,0.1625,0.0296,3,5,2
2025-05-08,Sports,102,46.48,0.2848,0.0607,3,5,2
2025-05-08,Toys,104,13.1,0.111,0.0398,3,5,2
2025-05-09,Beauty,103,64.42,0.1526,0.0791,4,5,2
2025-05-09,Books,197,106.64,0.157,0.1155,4,5,2
2025-05-09,Clothing,90,107.69,0.3111,0.1222,4,5,2
2025-05-09,Electronics,86,120.63,0.2346,0.1229,4,5,2
2025-05-09,Sports,577,208.24,0.13521666666666668,0.07415000000000001,4,5,2
2025-05-10,Beauty,132,138.83,0.1338,0.0758,5,5,2
2025-05-10,Books,117,39.02,0.1368,0.1137,5,5,2
2025-05-10,Clothing,384,363.64,0.1653,0.09050000000000001,5,5,2
2025-05-10,Electronics,664,191.29,0.15682000000000001,0.06852,5,5,2
2025-05-10,Home,619,224.09,0.15746,0.06323999999999999,5,5,2
2025-05-10,Sports,135,171.67,0.1926,0.1183,5,5,2
2025-05-10,Toys,146,18.53,0.1163,0.0761,5,5,2
2025-05-11,Beauty,277,52.28,0.1196,0.0613,6,5,2
2025-05-11,Books,500,148.73,0.1758,0.0878,6,5,2
2025-05-11,Clothing,522,144.07999999999998,0.1,0.072075,6,5,2
2025-05-11,Electronics,481,143.79,0.129825,0.079725,6,5,2
2025-05-11,Sports,489,146.22,0.103075,0.07105,6,5,2
2025-05-11,Toys,143,40.74,0.1475,0.0644,6,5,2
